,Candidate_ID,Quality_ID
5367,12764,21
5368,12341,12
5369,12341,18
5370,12341,20
5371,12341,22
5372,12807,2
5373,12807,3
5374,12807,0
5375,12807,28
5376,12807,17
5377,12420,23
5378,12420,18
5379,12420,22
5380,12420,29
5381,11929,31
5382,11929,18
5383,11929,39
5384,11929,37
5385,11929,4
5386,12315,27
5387,12315,2
5388,12315,6
5389,12315,1
5390,12315,10
5391,10197,36
5392,10197,18
5393,10197,23
5394,10197,34
5395,10197,15
5396,10741,46
5397,10741,45
5398,10741,41
5399,10741,22
5400,13046,36
5401,13046,15
5402,13046,19
5403,13046,22
5404,13046,4
5405,13046,11
5406,11371,44
5407,11371,14
5408,11371,35
5409,11371,41
5410,12627,9
5411,12627,44
5412,12627,38
5413,12627,35
5414,10402,9
5415,10402,7
5416,10402,25
5417,10402,5
5418,10402,10
5419,11889,18
5420,11889,11
5421,11421,12
5422,11421,21
5423,11421,37
5424,10094,2
5425,10094,21
5426,10094,30
5427,12332,12
5428,12332,15
5429,12332,9
5430,12332,21
5431,11532,47
5432,11532,36
5433,11532,34
5434,13078,27
5435,13078,10
5436,13078,33
5437,13085,43
5438,13085,4
5439,11494,9
5440,11494,18
5441,11494,28
5442,11494,35
5443,11412,15
5444,11412,26
5445,11412,45
5446,11412,25
5447,11412,8
5448,11726,0
5449,11726,38
5450,11726,20
5451,11726,5
5452,13304,9
5453,13304,2
5454,13304,23
5455,13304,39
5456,10857,14
5457,10857,32
5458,10857,31
5459,10857,25
5460,10857,22
5461,12520,26
5462,12520,0
5463,12520,21
5464,12520,35
5465,11224,36
5466,11224,45
5467,11224,4
5468,13232,6
5469,13232,45
5470,13232,12
5471,13232,10
5472,13232,15
5473,13232,35
5474,12856,31
5475,12856,26
5476,12856,43
5477,12856,39
5478,12856,5
5479,13203,44
5480,13203,36
5481,13203,21
5482,13203,29
5483,13203,40
5484,11717,20
5485,11717,18
5486,11717,0
5487,11717,41
5488,11717,15
5489,10405,26
5490,10405,41
5491,10405,42
5492,10097,43
5493,10097,2
5494,10097,23
5495,10097,42
5496,10097,35
5497,10097,4
5498,11819,27
5499,11819,15
5500,11819,41
5501,11819,15
5502,11819,25
5503,11569,38
5504,11569,5
5505,11562,18
5506,11562,25
5507,11562,41
5508,11562,42
5509,10002,14
5510,10002,31
5511,10002,45
5512,10002,33
5513,10002,17
5514,10002,10
5515,13302,2
5516,13302,26
5517,13302,24
5518,13302,1
5519,13302,22
5520,11515,3
5521,11515,27
5522,11515,22
5523,11515,34
5524,11515,17
5525,10087,24
5526,10087,3
5527,10087,10
5528,10546,14
5529,10546,11
5530,12967,19
5531,12967,30
5532,12967,41
5533,11642,0
5534,11642,18
5535,11642,38
5536,11642,30
5537,11642,33
5538,11642,11
5539,10947,3
5540,10947,41
5541,10356,45
5542,10356,30
5543,10356,5
5544,12498,7
5545,12498,8
5546,11779,36
5547,11779,14
5548,11779,4
5549,12842,31
5550,12842,30
5551,12842,16
5552,12118,23
5553,12118,2
5554,12118,22
5555,12118,33
5556,13216,38
5557,13216,20
5558,13216,15
5559,13216,25
5560,13216,13
5561,12754,43
5562,12754,18
5563,12754,30
5564,12754,17
5565,13138,7
5566,13138,16
5567,12638,6
5568,12638,13
5569,12638,40
5570,10897,12
5571,10897,42
5572,10897,34
5573,10897,10
5574,13060,9
5575,13060,20
5576,13060,39
5577,13060,34
5578,13060,11
5579,10523,20
5580,10523,14
5581,10523,25
5582,13040,31
5583,13040,47
5584,13040,3
5585,13040,40
5586,11922,38
5587,11922,9
5588,11922,10
5589,11922,30
5590,12662,12
5591,12662,46
5592,12662,38
5593,12662,28
5594,12662,8
5595,12662,34
5596,11465,7
5597,11465,32
5598,11465,2
5599,11465,4
5600,11465,28
5601,12478,7
5602,12478,45
5603,12478,0
5604,12478,15
5605,12478,41
5606,12478,13
5607,13157,0
5608,13157,34
5609,10489,20
5610,10489,3
5611,10489,0
5612,10489,39
5613,10270,26
5614,10270,13
5615,10270,1
5616,10270,42
5617,10342,3
5618,10342,47
5619,10342,9
5620,10342,37
5621,11272,9
5622,11272,41
5623,11272,1
5624,11272,25
5625,11547,44
5626,11547,26
5627,11547,17
5628,13356,20
5629,13356,12
5630,13356,38
5631,13356,34
5632,13356,30
5633,13356,25
5634,13248,3
5635,13248,13
5636,13259,14
5637,13259,1
5638,13259,42
5639,11467,47
5640,11467,27
5641,11467,8
5642,11997,9
5643,11997,1
5644,11997,10
5645,11997,16
5646,10789,20
5647,10789,40
5648,10789,8
5649,11423,2
5650,11423,22
5651,11423,10
5652,10452,19
5653,10452,7
5654,10452,9
5655,10452,30
5656,10452,25
5657,12543,26
5658,12543,23
5659,12543,5
5660,10339,24
5661,10339,41
5662,10339,42
5663,10339,17
5664,13011,0
5665,13011,27
5666,13011,34
5667,13011,15
5668,12782,26
5669,12782,27
5670,12782,39
5671,11394,20
5672,11394,27
5673,11394,11
5674,11394,8
5675,11394,33
5676,12750,0
5677,12750,9
5678,12750,36
5679,12750,4
5680,12750,15
5681,11602,7
5682,11602,36
5683,11602,23
5684,11602,22
5685,13180,0
5686,13180,22
5687,13180,30
5688,13316,36
5689,13316,33
5690,13316,30
5691,12562,32
5692,12562,19
5693,12562,44
5694,12562,15
5695,12562,21
5696,12256,14
5697,12256,38
5698,12256,22
5699,12256,10
5700,12256,17
5701,13071,45
5702,13071,26
5703,13071,41
5704,11568,46
5705,11568,27
5706,11568,21
5707,10091,46
5708,10091,11
5709,10090,0
5710,10090,7
5711,10090,15
5712,12727,0
5713,12727,24
5714,12727,33
5715,12727,35
5716,12727,41
5717,13191,32
5718,13191,18
5719,13191,34
5720,13191,21
5721,10200,26
5722,10200,42
5723,10200,22
5724,10200,5
5725,12893,44
5726,12893,17
5727,12893,35
5728,10588,9
5729,10588,31
5730,10588,45
5731,10588,41
5732,10588,8
5733,11961,36
5734,11961,15
5735,10621,12
5736,10621,17
5737,10621,4
5738,12450,12
5739,12450,42
5740,12450,17
5741,11737,31
5742,11737,30
5743,11737,5
5744,11737,33
5745,10625,47
5746,10625,6
5747,10625,3
5748,10625,35
5749,10625,33
5750,11902,19
5751,11902,40
5752,11902,13
5753,11902,39
5754,10361,2
5755,10361,0
5756,10361,33
5757,10361,25
5758,10095,38
5759,10095,44
5760,10095,24
5761,10095,15
5762,10095,10
5763,10095,41
5764,11539,0
5765,11539,47
5766,11539,28
5767,12875,6
5768,12875,12
5769,12875,26
5770,12875,39
5771,12875,40
5772,12875,25
5773,10436,36
5774,10436,45
5775,10436,23
5776,10436,40
5777,10436,28
5778,10442,3
5779,10442,0
5780,10442,27
5781,10442,37
5782,10442,41
5783,10357,14
5784,10357,12
5785,10357,0
5786,10357,15
5787,10357,35
5788,10357,42
5789,13143,27
5790,13143,34
5791,13143,25
5792,13143,17
5793,10044,45
5794,10044,29
5795,12914,32
5796,12914,3
5797,12914,7
5798,12914,11
5799,12581,38
5800,12581,44
5801,12581,15
5802,12581,25
5803,12581,4
5804,12581,41
5805,13352,19
5806,13352,46
5807,13352,10
5808,13352,39
5809,11719,36
5810,11719,12
5811,11719,47
5812,11719,17
5813,11719,34
5814,13163,26
5815,13163,5
5816,13163,22
5817,13163,4
5818,13150,14
5819,13150,34
5820,13150,15
5821,13150,21
5822,12863,12
5823,12863,6
5824,12863,26
5825,12863,40
5826,12863,25
5827,10318,7
5828,10318,47
5829,10318,10
5830,10318,37
5831,10318,28
5832,11968,14
5833,11968,4
5834,11968,8
5835,11968,41
5836,11321,43
5837,11321,12
5838,11321,4
5839,13149,47
5840,13149,27
5841,13149,33
5842,13149,8
5843,10206,23
5844,10206,44
5845,10206,40
5846,10206,37
5847,10206,33
5848,11867,38
5849,11867,18
5850,11867,31
5851,11867,10
5852,11867,4
5853,12790,0
5854,12790,23
5855,12790,16
5856,12790,34
5857,12790,17
5858,12929,15
5859,12929,6
5860,12929,14
5861,12929,13
5862,12929,8
5863,11725,14
5864,11725,6
5865,11725,38
5866,11725,42
5867,12770,19
5868,12770,32
5869,12770,2
5870,12770,28
5871,12770,1
5872,11635,31
5873,11635,34
5874,13371,7
5875,13371,10
5876,13371,39
5877,13371,1
5878,11560,31
5879,11560,47
5880,11560,30
5881,11560,35
5882,11560,37
5883,12028,15
5884,12028,47
5885,12028,39
5886,12028,8
5887,12028,30
5888,11015,47
5889,11015,12
5890,11015,34
5891,11289,15
5892,11289,33
5893,11289,8
5894,11239,0
5895,11239,3
5896,11239,5
5897,11239,4
5898,10045,26
5899,10045,36
5900,10045,28
5901,10929,26
5902,10929,5
5903,10929,8
5904,10929,25
5905,12192,14
5906,12192,15
5907,12192,13
5908,12192,25
5909,11448,31
5910,11448,44
5911,11448,28
5912,11448,35
5913,10659,15
5914,10659,7
5915,10659,2
5916,10659,41
5917,10659,33
5918,10116,45
5919,10116,18
5920,10116,28
5921,10116,22
5922,10116,5
5923,12323,31
5924,12323,15
5925,12323,15
5926,13142,44
5927,13142,45
5928,13142,24
5929,13142,34
5930,13142,13
5931,13142,16
5932,12370,44
5933,12370,43
5934,12370,0
5935,12370,41
5936,13056,18
5937,13056,3
5938,13056,2
5939,13056,22
5940,13225,36
5941,13225,26
5942,13225,40
5943,13225,4
5944,13225,35
5945,12713,31
5946,12713,34
5947,12713,17
5948,12713,25
5949,12610,31
5950,12610,8
5951,12138,9
5952,12138,14
5953,12138,2
5954,12138,29
5955,11636,32
5956,11636,46
5957,11636,10
5958,11636,1
5959,13342,44
5960,13342,35
5961,13342,10
5962,13342,15
5963,11115,3
5964,11115,11
5965,11115,40
5966,11591,14
5967,11591,3
5968,11591,44
5969,11591,10
5970,12486,31
5971,12486,44
5972,12486,22
5973,12486,13
5974,12109,24
5975,12109,20
5976,12109,28
5977,10833,31
5978,10833,27
5979,10833,2
5980,10833,21
5981,10833,39
5982,10833,37
5983,12294,45
5984,12294,11
5985,12294,22
5986,12277,24
5987,12277,31
5988,12277,5
5989,12277,17
5990,10651,43
5991,10651,1
5992,10651,10
5993,10651,35
5994,10721,46
5995,10721,36
5996,10721,30
5997,12023,38
5998,12023,7
5999,12023,12
6000,12023,15
6001,10977,27
6002,10977,47
6003,10977,40
6004,10977,15
6005,10823,23
6006,10823,1
6007,10823,8
6008,10823,40
6009,12563,2
6010,12563,17
6011,12563,22
6012,12563,37
6013,12489,18
6014,12489,6
6015,12489,41
6016,12354,18
6017,12354,7
6018,12354,4
6019,12354,16
6020,11498,3
6021,11498,12
6022,11498,5
6023,11498,25
6024,12119,44
6025,12119,39
6026,12119,41
6027,12119,10
6028,11398,12
6029,11398,34
6030,12348,23
6031,12348,27
6032,12348,0
6033,12348,41
6034,12348,22
6035,12348,40
6036,11864,6
6037,11864,9
6038,11864,34
6039,11864,1
6040,11864,30
6041,11259,44
6042,11259,34
6043,11259,25
6044,11259,30
6045,11839,2
6046,11839,33
6047,11839,37
6048,11936,0
6049,11936,31
6050,11936,15
6051,11936,21
6052,12926,24
6053,12926,27
6054,12926,39
6055,12858,2
6056,12858,7
6057,12858,25
6058,13030,43
6059,13030,45
6060,13030,6
6061,13030,35
6062,12958,45
6063,12958,25
6064,12958,1
6065,12958,16
6066,12642,27
6067,12642,17
6068,12642,25
6069,12884,45
6070,12884,43
6071,12884,18
6072,12884,10
6073,11490,19
6074,11490,15
6075,11490,25
6076,11127,19
6077,11127,45
6078,11127,27
6079,11127,8
6080,11127,25
6081,11127,11
6082,12342,38
6083,12342,7
6084,12342,25
6085,12342,42
6086,11559,15
6087,11559,39
6088,11911,9
6089,11911,0
6090,11911,30
6091,11911,34
6092,12513,36
6093,12513,18
6094,12513,20
6095,12513,8
6096,12513,4
6097,12513,22
6098,12557,23
6099,12557,26
6100,12557,15
6101,12557,42
6102,11037,19
6103,11037,16
6104,12524,47
6105,12524,13
6106,12524,29
6107,12037,32
6108,12037,8
6109,12037,33
6110,12037,40
6111,13162,23
6112,13162,15
6113,13162,16
6114,10143,0
6115,10143,7
6116,10143,34
6117,12514,18
6118,12514,31
6119,12514,13
6120,12514,34
6121,12514,4
6122,10430,7
6123,10430,20
6124,10430,15
6125,12055,9
6126,12055,21
6127,12993,15
6128,12993,27
6129,12993,25
6130,10161,26
6131,10161,32
6132,10161,20
6133,10161,41
6134,11571,38
6135,11571,3
6136,11571,31
6137,11571,28
6138,10264,45
6139,10264,29
6140,10264,21
6141,12313,46
6142,12313,0
6143,12313,30
6144,12313,41
6145,10649,46
6146,10649,12
6147,10649,29
6148,13313,2
6149,13313,0
6150,13313,9
6151,13313,33
6152,13313,10
6153,11247,32
6154,11247,24
6155,11247,39
6156,13108,44
6157,13108,32
6158,13108,27
6159,13108,5
6160,13108,21
6161,13108,37
6162,11097,47
6163,11097,14
6164,11097,36
6165,11097,11
6166,10723,45
6167,10723,10
6168,12732,19
6169,12732,45
6170,12732,34
6171,12732,30
6172,12732,4
6173,11087,46
6174,11087,24
6175,11087,37
6176,11087,1
6177,11087,10
6178,10655,15
6179,10655,36
6180,10655,45
6181,10655,29
6182,10655,8
6183,10655,16
6184,11441,45
6185,11441,44
6186,11441,20
6187,11441,35
6188,10328,2
6189,10328,31
6190,10328,42
6191,10328,5
6192,10493,43
6193,10493,24
6194,10493,31
6195,10493,15
6196,10493,40
6197,10493,13
6198,10263,26
6199,10263,44
6200,10263,15
6201,10263,33
6202,10263,13
6203,10111,45
6204,10111,17
6205,10299,23
6206,10299,39
6207,10299,33
6208,13130,3
6209,13130,24
6210,13130,19
6211,13130,16
6212,13130,40
6213,12567,36
6214,12567,26
6215,12567,9
6216,12567,16
6217,12567,28
6218,12567,39
6219,11793,19
6220,11793,15
6221,11793,13
6222,11320,0
6223,11320,6
6224,11320,15
6225,12054,27
6226,12054,0
6227,12054,35
6228,12054,40
6229,12476,43
6230,12476,27
6231,12476,13
6232,12183,14
6233,12183,32
6234,12183,9
6235,12183,5
6236,12183,40
6237,12183,15
6238,10594,12
6239,10594,4
6240,11918,44
6241,11918,42
6242,13237,0
6243,13237,35
6244,13237,22
6245,13237,13
6246,12389,47
6247,12389,21
6248,12389,11
6249,12389,39
6250,10919,44
6251,10919,13
6252,12547,32
6253,12547,29
6254,12733,43
6255,12733,12
6256,12733,45
6257,12733,42
6258,11241,32
6259,11241,10
6260,11241,13
6261,11241,8
6262,11364,38
6263,11364,9
6264,11364,45
6265,11364,35
6266,11364,41
6267,12744,3
6268,12744,14
6269,12744,35
6270,12744,4
6271,11801,38
6272,11801,6
6273,11801,24
6274,11801,28
6275,11801,10
6276,10584,20
6277,10584,14
6278,10584,38
6279,10584,21
6280,10194,46
6281,10194,21
6282,10194,4
6283,10194,22
6284,12180,32
6285,12180,0
6286,12180,12
6287,12180,15
6288,13358,47
6289,13358,24
6290,13358,29
6291,13358,40
6292,13255,26
6293,13255,37
6294,13255,1
6295,13255,8
6296,11627,12
6297,11627,37
6298,12428,32
6299,12428,0
6300,12428,6
6301,12428,21
6302,12428,8
6303,13068,6
6304,13068,5
6305,13068,30
6306,13068,40
6307,11565,2
6308,11565,31
6309,11565,33
6310,11565,16
6311,11565,13
6312,13253,19
6313,13253,13
6314,13253,35
6315,13344,44
6316,13344,3
6317,13344,25
6318,13344,17
6319,13344,30
6320,10139,23
6321,10139,14
6322,10139,45
6323,10139,17
6324,10139,4
6325,11644,27
6326,11644,6
6327,11644,35
6328,11644,8
6329,12168,2
6330,12168,19
6331,12168,3
6332,12168,42
6333,12168,8
6334,12168,21
6335,11147,15
6336,11147,6
6337,11147,11
6338,10869,36
6339,10869,2
6340,10869,32
6341,10869,8
6342,10461,46
6343,10461,15
6344,10461,38
6345,10461,35
6346,12837,9
6347,12837,45
6348,12837,41
6349,12837,17
6350,13070,15
6351,13070,23
6352,13070,26
6353,13070,10
6354,13070,17
6355,13070,34
6356,12297,27
6357,12297,6
6358,12297,0
6359,12297,13
6360,12297,40
6361,12297,39
6362,10291,46
6363,10291,19
6364,10291,0
6365,10291,5
6366,11011,46
6367,11011,32
6368,11011,30
6369,12325,32
6370,12325,7
6371,12325,45
6372,12325,41
6373,12325,4
6374,10552,26
6375,10552,11
6376,10552,25
6377,12473,20
6378,12473,5
6379,12473,8
6380,12473,40
6381,10388,24
6382,10388,43
6383,10388,11
6384,10953,23
6385,10953,18
6386,10953,47
6387,10953,35
6388,12517,0
6389,12517,39
6390,12274,31
6391,12274,7
6392,12274,35
6393,12274,28
6394,12017,19
6395,12017,46
6396,12017,23
6397,12017,39
6398,12017,1
6399,12017,8
6400,10314,3
6401,10314,34
6402,10314,39
6403,10314,35
6404,11519,38
6405,11519,18
6406,11519,16
6407,10290,20
6408,10290,36
6409,10290,42
6410,12380,3
6411,12380,46
6412,12380,44
6413,12380,22
6414,12475,20
6415,12475,6
6416,12475,13
6417,12475,22
6418,12475,17
6419,12786,3
6420,12786,33
6421,12242,12
6422,12242,4
6423,12242,21
6424,12480,43
6425,12480,41
6426,10384,44
6427,10384,15
6428,10384,47
6429,10384,15
6430,10384,11
6431,10811,43
6432,10811,10
6433,12944,31
6434,12944,17
6435,10241,23
6436,10241,27
6437,10241,9
6438,10241,4
6439,11260,43
6440,11260,44
6441,11260,40
6442,11260,29
6443,12708,23
6444,12708,35
6445,12708,29
6446,11530,24
6447,11530,45
6448,11530,25
6449,11530,11
6450,11530,5
6451,11478,12
6452,11478,40
6453,11395,3
6454,11395,38
6455,11395,43
6456,11395,17
6457,13103,7
6458,13103,12
6459,13103,23
6460,13103,15
6461,13103,28
6462,13103,33
6463,13246,44
6464,13246,46
6465,13246,8
6466,13246,29
6467,11855,46
6468,11855,30
6469,11855,42
6470,11855,33
6471,12670,36
6472,12670,27
6473,12670,40
6474,12670,4
6475,12214,0
6476,12214,11
6477,12214,37
6478,12214,40
6479,12464,31
6480,12464,36
6481,12464,40
6482,12464,15
6483,10435,2
6484,10435,19
6485,10435,6
6486,10435,4
6487,10435,37
6488,10435,15
6489,11739,31
6490,11739,32
6491,11739,46
6492,11739,4
6493,11739,42
6494,11739,17
6495,12047,12
6496,12047,46
6497,12047,22
6498,13226,44
6499,13226,11
6500,13226,17
6501,13226,15
6502,13361,47
6503,13361,19
6504,13361,15
6505,13361,34
6506,13361,1
6507,13361,29
6508,12715,32
6509,12715,22
6510,12715,17
6511,10575,20
6512,10575,5
6513,10054,3
6514,10054,2
6515,10054,35
6516,10054,39
6517,10054,25
6518,13262,7
6519,13262,20
6520,13262,17
6521,10414,20
6522,10414,21
6523,10344,2
6524,10344,47
6525,10344,15
6526,12356,9
6527,12356,33
6528,12356,29
6529,12356,13
6530,12518,47
6531,12518,1
6532,12615,12
6533,12615,24
6534,12615,6
6535,12615,29
6536,12615,15
6537,12615,28
6538,10375,6
6539,10375,46
6540,10375,22
6541,13123,7
6542,13123,28
6543,13123,30
6544,11981,47
6545,11981,20
6546,11981,24
6547,11981,34
6548,11163,15
6549,11163,19
6550,11163,46
6551,11163,40
6552,11163,4
6553,11163,25
6554,11073,15
6555,11073,18
6556,11073,40
6557,11073,15
6558,11073,39
6559,10873,47
6560,10873,2
6561,10873,31
6562,10873,16
6563,10873,5
6564,10873,40
6565,12179,3
6566,12179,26
6567,12179,2
6568,12179,13
6569,10773,27
6570,10773,33
6571,13353,31
6572,13353,24
6573,13353,12
6574,13353,33
6575,12643,46
6576,12643,26
6577,12643,32
6578,12643,25
6579,12643,39
6580,11334,12
6581,11334,27
6582,11334,13
6583,11334,25
6584,11334,39
6585,10498,23
6586,10498,15
6587,10498,19
6588,10498,10
6589,10498,15
6590,10671,31
6591,10671,7
6592,10671,12
6593,10671,25
6594,10671,39
6595,10671,21
6596,11851,44
6597,11851,2
6598,11851,36
6599,11851,37
6600,11851,17
6601,10447,9
6602,10447,15
6603,10447,42
6604,10447,17
6605,11563,26
6606,11563,23
6607,11563,43
6608,11563,30
6609,11563,35
6610,12831,9
6611,12831,29
6612,12831,33
6613,12831,16
6614,10352,24
6615,10352,41
6616,10352,15
6617,10171,44
6618,10171,9
6619,10171,1
6620,12125,24
6621,12125,26
6622,12125,47
6623,12125,41
6624,12775,31
6625,12775,27
6626,12775,5
6627,13368,23
6628,13368,2
6629,13368,25
6630,13368,29
6631,12053,26
6632,12053,30
6633,12053,39
6634,11400,46
6635,11400,41
6636,11400,22
6637,11400,30
6638,12918,36
6639,12918,18
6640,12918,30
6641,12918,11
6642,12038,2
6643,12038,31
6644,12038,4
6645,12038,10
6646,12950,47
6647,12950,2
6648,12950,33
6649,12950,40
6650,12950,10
6651,10895,3
6652,10895,18
6653,10895,45
6654,10895,34
6655,10483,18
6656,10483,41
6657,10483,4
6658,12288,20
6659,12288,0
6660,12288,29
6661,13002,12
6662,13002,36
6663,13002,37
6664,13002,28
6665,13002,29
6666,13086,45
6667,13086,4
6668,10907,23
6669,10907,19
6670,10907,6
6671,10907,17
6672,10907,41
6673,12010,43
6674,12010,6
6675,12010,35
6676,11777,19
6677,11777,31
6678,11777,15
6679,12507,3
6680,12507,18
6681,12507,12
6682,12507,10
6683,12507,21
6684,11800,47
6685,11800,7
6686,11800,23
6687,11800,8
6688,11800,16
6689,12133,32
6690,12133,24
6691,12133,3
6692,12133,11
6693,12133,25
6694,12133,8
6695,12747,0
6696,12747,28
6697,12747,10
6698,10372,3
6699,10372,39
6700,10372,35
6701,11731,18
6702,11731,10
6703,11731,21
6704,11731,33
6705,11891,46
6706,11891,27
6707,11891,38
6708,11891,29
6709,11891,10
6710,11564,24
6711,11564,2
6712,11564,26
6713,11564,8
6714,11564,37
6715,13007,6
6716,13007,29
6717,13007,33
6718,13007,4
6719,11145,46
6720,11145,9
6721,11145,20
6722,11145,41
6723,11145,1
6724,11139,44
6725,11139,32
6726,11139,12
6727,11139,29
6728,11139,13
6729,11284,0
6730,11284,32
6731,11284,13
6732,11183,36
6733,11183,15
6734,11183,13
6735,11183,16
6736,11183,15
6737,11558,9
6738,11558,11
6739,11558,4
6740,11471,32
6741,11471,31
6742,11471,19
6743,11471,11
6744,10014,7
6745,10014,12
6746,10014,42
6747,10014,33
6748,10014,25
6749,10332,31
6750,10332,20
6751,10332,32
6752,10332,11
6753,10332,25
6754,10332,41
6755,10082,31
6756,10082,35
6757,10082,21
6758,10082,40
6759,10261,27
6760,10261,32
6761,10261,47
6762,10261,15
6763,10261,25
6764,10482,3
6765,10482,33
6766,13270,14
6767,13270,45
6768,13270,20
6769,13270,22
6770,11840,3
6771,11840,47
6772,11840,31
6773,11840,35
6774,11840,42
6775,11840,16
6776,11977,46
6777,11977,25
6778,11977,15
6779,11557,31
6780,11557,26
6781,11557,13
6782,11892,7
6783,11892,22
6784,11892,1
6785,11650,43
6786,11650,36
6787,11650,15
6788,11650,41
6789,10779,27
6790,10779,28
6791,10779,17
6792,13129,24
6793,13129,25
6794,13129,30
6795,13129,17
6796,11452,26
6797,11452,4
6798,11452,37
6799,11452,39
6800,11729,0
6801,11729,6
6802,11729,13
6803,11729,33
6804,11439,43
6805,11439,23
6806,11439,13
6807,11439,15
6808,11439,39
6809,10969,23
6810,10969,36
6811,10969,10
6812,10969,15
6813,10969,21
6814,12390,24
6815,12390,38
6816,12390,15
6817,12390,13
6818,12390,35
6819,11870,9
6820,11870,30
6821,13039,3
6822,13039,22
6823,13039,11
6824,13039,17
6825,10225,44
6826,10225,42
6827,11205,45
6828,11205,20
6829,11205,17
6830,10725,19
6831,10725,45
6832,10725,9
6833,10725,8
6834,10725,15
6835,10725,28
6836,11549,12
6837,11549,37
6838,12961,2
6839,12961,23
6840,12961,45
6841,12961,15
6842,10020,2
6843,10020,4
6844,10525,20
6845,10525,28
6846,10525,11
6847,10525,30
6848,12501,43
6849,12501,20
6850,12501,13
6851,11656,7
6852,11656,19
6853,11656,35
6854,11656,30
6855,11656,29
6856,10340,2
6857,10340,6
6858,10340,21
6859,13265,43
6860,13265,32
6861,13265,16
6862,13265,39
6863,12275,36
6864,12275,28
6865,13219,31
6866,13219,2
6867,13219,19
6868,13219,22
6869,13219,16
6870,13219,1
6871,13364,19
6872,13364,33
6873,13364,4
6874,11769,14
6875,11769,42
6876,11782,7
6877,11782,46
6878,11782,14
6879,11782,5
6880,11782,28
6881,11782,11
6882,12421,43
6883,12421,47
6884,12421,20
6885,12421,11
6886,12430,12
6887,12430,15
6888,12430,8
6889,12430,30
6890,11009,31
6891,11009,6
6892,11009,47
6893,11009,25
6894,11009,1
6895,11009,41
6896,12599,24
6897,12599,8
6898,12599,29
6899,12599,4
6900,13006,20
6901,13006,32
6902,13006,10
6903,13006,42
6904,10521,44
6905,10521,26
6906,10521,42
6907,10521,22
6908,12686,36
6909,12686,27
6910,12686,4
6911,12686,25
6912,12686,29
6913,12484,2
6914,12484,10
6915,11669,15
6916,11669,1
6917,11669,4
6918,11017,12
6919,11017,21
6920,11017,40
6921,11503,44
6922,11503,3
6923,11503,13
6924,11157,2
6925,11157,43
6926,11157,17
6927,10386,15
6928,10386,41
6929,10386,16
6930,10386,34
6931,12298,2
6932,12298,33
6933,11865,18
6934,11865,40
6935,11865,41
6936,12103,0
6937,12103,44
6938,12103,30
6939,11789,18
6940,11789,7
6941,11789,43
6942,11789,1
6943,11789,8
6944,10517,20
6945,10517,9
6946,10517,25
6947,10517,11
6948,13260,32
6949,13260,20
6950,13260,3
6951,13260,28
6952,13081,24
6953,13081,18
6954,13081,15
6955,13081,28
6956,13081,16
6957,12685,6
6958,12685,18
6959,12685,31
6960,12685,11
6961,12307,43
6962,12307,16
6963,12307,5
6964,10207,45
6965,10207,4
6966,10207,8
6967,10207,21
6968,11446,23
6969,11446,31
6970,11446,2
6971,11446,4
6972,11446,34
6973,11438,32
6974,11438,22
6975,10470,46
6976,10470,39
6977,10470,33
6978,12660,36
6979,12660,23
6980,12660,15
6981,12665,14
6982,12665,3
6983,12665,7
6984,12665,17
6985,12925,14
6986,12925,38
6987,12925,42
6988,10995,44
6989,10995,4
6990,10995,29
6991,10995,10
6992,12488,26
6993,12488,47
6994,12488,15
6995,12488,17
6996,10576,26
6997,10576,32
6998,10576,31
6999,10576,22
7000,10576,4
7001,12554,23
7002,12554,7
7003,12554,30
7004,12554,1
7005,12554,28
7006,11411,12
7007,11411,45
7008,11411,31
7009,11411,15
7010,13109,19
7011,13109,13
7012,10364,32
7013,10364,26
7014,10364,40
7015,10364,4
7016,11199,38
7017,11199,31
7018,11199,4
7019,13355,0
7020,13355,2
7021,13355,35
7022,13355,1
7023,11964,7
7024,11964,45
7025,11964,8
7026,11964,13
7027,11940,12
7028,11940,44
7029,11940,21
7030,11940,22
7031,12143,47
7032,12143,15
7033,10060,12
7034,10060,17
7035,10060,40
7036,10060,42
7037,12126,24
7038,12126,42
7039,12120,24
7040,12120,14
7041,12120,29
7042,12607,36
7043,12607,16
7044,11766,2
7045,11766,24
7046,11766,35
7047,10413,7
7048,10413,2
7049,10413,45
7050,10413,21
7051,10413,39
7052,10413,16
7053,12271,38
7054,12271,0
7055,12271,29
7056,12271,16
7057,13231,24
7058,13231,22
7059,13231,34
7060,13280,20
7061,13280,8
7062,13280,22
7063,13280,30
7064,11189,20
7065,11189,40
7066,11189,4
7067,13324,38
7068,13324,17
7069,13324,15
7070,13324,41
7071,11307,32
7072,11307,7
7073,11307,44
7074,11307,40
7075,11307,30
7076,12558,19
7077,12558,18
7078,12558,46
7079,12558,37
7080,12194,2
7081,12194,23
7082,12194,29
7083,13125,23
7084,13125,33
7085,13125,1
7086,11794,12
7087,11794,8
7088,11794,15
7089,10562,43
7090,10562,1
7091,10562,29
7092,10562,34
7093,11345,9
7094,11345,31
7095,11345,43
7096,11345,22
7097,11345,30
7098,11345,1
7099,10117,32
7100,10117,24
7101,10117,37
7102,12718,44
7103,12718,47
7104,12718,9
7105,12718,10
7106,10875,6
7107,10875,32
7108,10875,19
7109,10875,17
7110,10875,30
7111,13155,19
7112,13155,27
7113,13155,32
7114,13155,28
